,Optimal_Affected_Component_Uid,Optimal_Failure,raw
2305,_SEwJr-cdEeet0YmmfbMwkw,CF2,50.3652
2306,_SFABYucdEeet0YmmfbMwkw,CF1,26.2699
2307,_SFABYucdEeet0YmmfbMwkw,CF1,26.2699
2308,_SFABYucdEeet0YmmfbMwkw,CF1,26.2699
2309,_SE6iF-cdEeet0YmmfbMwkw,CF2,8.416
2310,_SE6iF-cdEeet0YmmfbMwkw,CF2,8.416
2311,_SE6iF-cdEeet0YmmfbMwkw,CF2,8.416
2312,_SFLoqOcdEeet0YmmfbMwkw,CF3,8.481
2313,_SFLoqOcdEeet0YmmfbMwkw,CF3,8.481
2314,_SFLoqOcdEeet0YmmfbMwkw,CF3,8.481
2315,_SE-zVucdEeet0YmmfbMwkw,CF2,8.407
2316,_SE-zVucdEeet0YmmfbMwkw,CF2,8.407
2317,_SE-zVucdEeet0YmmfbMwkw,CF2,8.407
2318,_SFLAj-cdEeet0YmmfbMwkw,CF3,5.329
2319,_SFLAj-cdEeet0YmmfbMwkw,CF3,5.329
2320,_SFLAj-cdEeet0YmmfbMwkw,CF3,5.329
2321,_SFDFV-cdEeet0YmmfbMwkw,CF1,26.3009
2322,_SFDFV-cdEeet0YmmfbMwkw,CF1,26.3009
2323,_SFDFV-cdEeet0YmmfbMwkw,CF1,26.3009
2324,_SE-L_ecdEeet0YmmfbMwkw,CF1,10.522
2325,_SE-L_ecdEeet0YmmfbMwkw,CF1,10.522
2326,_SE-L_ecdEeet0YmmfbMwkw,CF1,10.522
2327,_SFABeOcdEeet0YmmfbMwkw,CF3,26.2719
2328,_SFABeOcdEeet0YmmfbMwkw,CF3,26.2719
2329,_SFABeOcdEeet0YmmfbMwkw,CF3,26.2719
2330,_SFNc7ecdEeet0YmmfbMwkw,CF3,61.9219
2331,_SFNc7ecdEeet0YmmfbMwkw,CF3,61.9219
2332,_SFNc7ecdEeet0YmmfbMwkw,CF3,61.9219
2333,_SFM2--cdEeet0YmmfbMwkw,CF2,26.3869
2334,_SFM2--cdEeet0YmmfbMwkw,CF2,26.3869
2335,_SFM2--cdEeet0YmmfbMwkw,CF2,26.3869
2336,_SFM2--cdEeet0YmmfbMwkw,CF2,26.3869
2337,_SE-z1ucdEeet0YmmfbMwkw,CF2,27.9319
2338,_SE-z1ucdEeet0YmmfbMwkw,CF2,27.9319
2339,_SE-z1ucdEeet0YmmfbMwkw,CF2,27.9319
2340,_SFDs_-cdEeet0YmmfbMwkw,CF3,26.3099
2341,_SFDs_-cdEeet0YmmfbMwkw,CF3,26.3099
2342,_SFDs_-cdEeet0YmmfbMwkw,CF3,26.3099
2343,_SE4sz-cdEeet0YmmfbMwkw,CF1,27.9369
2344,_SE4sz-cdEeet0YmmfbMwkw,CF1,27.9369
2345,_SE4sz-cdEeet0YmmfbMwkw,CF1,27.9369
2346,_SFKaYucdEeet0YmmfbMwkw,CF3,77.1435
2347,_SFKaYucdEeet0YmmfbMwkw,CF3,77.1435
2348,_SFKaYucdEeet0YmmfbMwkw,CF3,77.1435
2349,_SFDr4ecdEeet0YmmfbMwkw,CF1,10.549000000000001
2350,_SFDr4ecdEeet0YmmfbMwkw,CF1,10.549000000000001
2351,_SFDr4ecdEeet0YmmfbMwkw,CF1,10.549000000000001
2352,_SFOsQOcdEeet0YmmfbMwkw,CF2,6.356
2353,_SFOsQOcdEeet0YmmfbMwkw,CF2,6.356
2354,_SFOsQOcdEeet0YmmfbMwkw,CF2,6.356
2355,_SE8W7-cdEeet0YmmfbMwkw,CF1,14.093
2356,_SE8W7-cdEeet0YmmfbMwkw,CF1,14.093
2357,_SE8W7-cdEeet0YmmfbMwkw,CF1,14.093
2358,_SFFhqOcdEeet0YmmfbMwkw,CF1,26.3269
2359,_SFFhqOcdEeet0YmmfbMwkw,CF1,26.3269
2360,_SFFhqOcdEeet0YmmfbMwkw,CF1,26.3269
2361,_SEwwpOcdEeet0YmmfbMwkw,CF1,61.8989
2362,_SEwwpOcdEeet0YmmfbMwkw,CF1,61.8989
2363,_SEwwpOcdEeet0YmmfbMwkw,CF1,61.8989
2364,_SE57PecdEeet0YmmfbMwkw,CF1,26.2129
2365,_SE57PecdEeet0YmmfbMwkw,CF1,26.2129
2366,_SE57PecdEeet0YmmfbMwkw,CF1,26.2129
2367,_SFKZOecdEeet0YmmfbMwkw,CF1,97.78399999999999
2368,_SFKZOecdEeet0YmmfbMwkw,CF1,97.78399999999999
2369,_SFKZOecdEeet0YmmfbMwkw,CF1,97.78399999999999
2370,_SFMQGecdEeet0YmmfbMwkw,CF3,50.4192
2371,_SFMQGecdEeet0YmmfbMwkw,CF3,50.4192
2372,_SFMQGecdEeet0YmmfbMwkw,CF3,50.4192
2373,_SFDsfecdEeet0YmmfbMwkw,CF3,627.9529
2374,_SFDsfecdEeet0YmmfbMwkw,CF3,623.4529
2375,_SFJyq-cdEeet0YmmfbMwkw,CF1,26.3499
2376,_SFJyq-cdEeet0YmmfbMwkw,CF1,26.3499
2377,_SFJyq-cdEeet0YmmfbMwkw,CF1,26.3499
2378,_SFKZN-cdEeet0YmmfbMwkw,CF1,27.9609
2379,_SFKZN-cdEeet0YmmfbMwkw,CF1,27.9609
2380,_SFKZN-cdEeet0YmmfbMwkw,CF1,27.9609
2381,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4119
2382,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4119
2383,_SFOsCecdEeet0YmmfbMwkw,CF1,26.4119
2384,_SE-zxOcdEeet0YmmfbMwkw,CF3,50.3552
2385,_SE-zxOcdEeet0YmmfbMwkw,CF3,50.3552
2386,_SE-zxOcdEeet0YmmfbMwkw,CF3,50.3552
2387,_SE-z0OcdEeet0YmmfbMwkw,CF2,26.1949
2388,_SE-z0OcdEeet0YmmfbMwkw,CF2,26.1949
2389,_SE-z0OcdEeet0YmmfbMwkw,CF2,26.1949
2390,_SFS9nucdEeet0YmmfbMwkw,CF1,26.4189
2391,_SFS9nucdEeet0YmmfbMwkw,CF1,26.4189
2392,_SFS9nucdEeet0YmmfbMwkw,CF1,26.4189
2393,_SE57J-cdEeet0YmmfbMwkw,CF1,26.2119
2394,_SE57J-cdEeet0YmmfbMwkw,CF1,26.2119
2395,_SE57J-cdEeet0YmmfbMwkw,CF1,26.2119
2396,_SFS8lecdEeet0YmmfbMwkw,CF2,6.357
2397,_SFS8lecdEeet0YmmfbMwkw,CF2,6.357
2398,_SFS8lecdEeet0YmmfbMwkw,CF2,6.357
2399,_SEvixOcdEeet0YmmfbMwkw,CF1,5.311
2400,_SEvixOcdEeet0YmmfbMwkw,CF1,5.311
2401,_SEvixOcdEeet0YmmfbMwkw,CF1,5.311
2402,_SFMQS-cdEeet0YmmfbMwkw,CF1,8.484
2403,_SFMQS-cdEeet0YmmfbMwkw,CF1,8.484
2404,_SFMQS-cdEeet0YmmfbMwkw,CF1,8.484
2405,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427
2406,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427
2407,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427
2408,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427
2409,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427
2410,_SEu7tecdEeet0YmmfbMwkw,CF2,8.427
2411,_SFGvfecdEeet0YmmfbMwkw,CF1,10.562000000000001
2412,_SFGvfecdEeet0YmmfbMwkw,CF1,10.562000000000001
2413,_SFGvfecdEeet0YmmfbMwkw,CF1,10.562000000000001
2414,_SE23iecdEeet0YmmfbMwkw,CF1,927.8561
2415,_SE23iecdEeet0YmmfbMwkw,CF1,927.8561
2416,_SE23iecdEeet0YmmfbMwkw,CF1,927.8561
2417,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439
2418,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439
2419,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439
2420,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439
2421,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439
2422,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439
2423,_SFGwm-cdEeet0YmmfbMwkw,CF1,26.3439
2424,_SFGv8ecdEeet0YmmfbMwkw,CF1,26.3389
2425,_SFGv8ecdEeet0YmmfbMwkw,CF1,26.3389
2426,_SFGv8ecdEeet0YmmfbMwkw,CF1,26.3389
2427,_SFGv8ecdEeet0YmmfbMwkw,CF1,26.3389
2428,_SFFhROcdEeet0YmmfbMwkw,CF2,8.461
2429,_SFFhROcdEeet0YmmfbMwkw,CF2,8.461
2430,_SFFhROcdEeet0YmmfbMwkw,CF2,8.461
2431,_SFFhROcdEeet0YmmfbMwkw,CF2,8.461
2432,_SFFhROcdEeet0YmmfbMwkw,CF2,8.461
2433,_SFFhROcdEeet0YmmfbMwkw,CF2,8.461
2434,_SE7wGecdEeet0YmmfbMwkw,CF1,26.2209
2435,_SE7wGecdEeet0YmmfbMwkw,CF1,26.2209
2436,_SE4GA-cdEeet0YmmfbMwkw,CF1,5.303
2437,_SE4GA-cdEeet0YmmfbMwkw,CF1,5.303
2438,_SE4GA-cdEeet0YmmfbMwkw,CF1,5.303
2439,_SFJyvecdEeet0YmmfbMwkw,CF3,28.4799
2440,_SFJyvecdEeet0YmmfbMwkw,CF3,28.4799
2441,_SFJyvecdEeet0YmmfbMwkw,CF3,28.4799
2442,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2443,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2444,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2445,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2446,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2447,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2448,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2449,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2450,_SE9lYOcdEeet0YmmfbMwkw,CF1,26.2329
2451,_SEz0XOcdEeet0YmmfbMwkw,CF3,405.0439
2452,_SEz0XOcdEeet0YmmfbMwkw,CF3,401.5439
2453,_SFESrecdEeet0YmmfbMwkw,CF2,9.504
2454,_SFESrecdEeet0YmmfbMwkw,CF2,9.504
2455,_SFESrecdEeet0YmmfbMwkw,CF2,9.504
2456,_SFACPucdEeet0YmmfbMwkw,CF2,8.441
2457,_SFACPucdEeet0YmmfbMwkw,CF2,8.441
2458,_SFACPucdEeet0YmmfbMwkw,CF2,8.441
2459,_SE-MF-cdEeet0YmmfbMwkw,CF2,8.404
2460,_SE-MF-cdEeet0YmmfbMwkw,CF2,8.404
2461,_SE-MF-cdEeet0YmmfbMwkw,CF2,8.404
2462,_SFGItOcdEeet0YmmfbMwkw,CF1,10.558
2463,_SFGItOcdEeet0YmmfbMwkw,CF1,10.558
2464,_SFGItOcdEeet0YmmfbMwkw,CF1,10.558
2465,_SFLB3ucdEeet0YmmfbMwkw,CF2,6.351
2466,_SFLB3ucdEeet0YmmfbMwkw,CF2,6.351
2467,_SFLB3ucdEeet0YmmfbMwkw,CF2,6.351
2468,_SFDsX-cdEeet0YmmfbMwkw,CF1,26.3069
2469,_SFDsX-cdEeet0YmmfbMwkw,CF1,26.3069
2470,_SFDsX-cdEeet0YmmfbMwkw,CF1,26.3069
