,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
668,_SFB2rOcdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
669,_SFB3UucdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
670,_SFGveecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
671,_SFKZ2ecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
672,_SFMOTecdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
673,_SFNdBOcdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
674,_SFFhEucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
675,_SFFhsucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
676,_SFJLBecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
677,_SFJyFecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
678,_SFLBEecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
679,_SFLBsecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
680,_SFMQGecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
681,_SFM1r-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
682,_SFGu1-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
683,_SFKZN-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
684,_SFLol-cdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
685,_SFE5xucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
686,_SFE6cOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
687,_SFGIqOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
688,_SFGv8ecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
689,_SFGwm-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
690,_SFJzYecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
691,_SFKaUecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
692,_SFLAZ-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
693,_SFLn8ecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
694,_SFMOxecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
695,_SFMPb-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
696,_SFM2--cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
697,_SFGIBOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
698,_SFJyvecdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
699,_SFLnTecdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
700,_SFM2V-cdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
701,_SFOrh-cdEeet0YmmfbMwkw,CF3,1615.2408,36.7845,112.8086,11.9925,27.6659,39.9124
702,_SFS9vOcdEeet0YmmfbMwkw,CF3,1618.4228,36.8531,113.0128,12.0152,27.7183,39.988
703,_SFNeLecdEeet0YmmfbMwkw,CF3,91.264,5.4242,11.4327,2.517,5.7952,8.3604
704,_SFSVkucdEeet0YmmfbMwkw,CF3,91.264,5.4242,11.4327,2.517,5.7952,8.3604
705,_SFNdrucdEeet0YmmfbMwkw,CF2,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
706,_SFOD_ucdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
707,_SFSWNecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
708,_SFOq5ecdEeet0YmmfbMwkw,CF3,1194.7617,45.49,124.5398,18.501,42.5854,61.466
709,_SFS9GucdEeet0YmmfbMwkw,CF3,1197.2366,45.5835,124.7815,18.5421,42.6798,61.6023
710,_SFOEpucdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
711,_SFSW3ecdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
712,_SFOFSucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
713,_SFS8dOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
714,_SEuUO-cdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
715,_SEu7g-cdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
716,_SFOsK-cdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
717,_SFTjAecdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
718,_SFSVE-cdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
719,_SEtGI-cdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
720,_SEymIucdEeet0YmmfbMwkw,CF2,152.8478,21.7763,14.8712,2.9226,6.7289,9.7079
721,_SEx_LecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
722,_SEzNFecdEeet0YmmfbMwkw,CF3,141.9838,6.368,70.0027,2.8451,6.55,9.4498
723,_SEz0XucdEeet0YmmfbMwkw,CF3,1573.103,38.4266,116.2735,12.8857,29.6461,42.7801
724,_SE0bTOcdEeet0YmmfbMwkw,CF3,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
725,_SFBPiOcdEeet0YmmfbMwkw,CF2,141.9838,6.368,14.174,2.8451,6.55,9.4498
726,_SE8Xm-cdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
727,_SE_aXOcdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
728,_SE9laucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
729,_SE-L5ecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
730,_SFACDOcdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
731,_SFAodecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
732,_SE-z1ucdEeet0YmmfbMwkw,CF1,546.7959,29.5803,73.8813,14.0707,32.3864,46.7171
733,_SE8-E-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
734,_SE9kwOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
735,_SE-zMOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
736,_SE_a1OcdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
737,_SFABYucdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
738,_SFApIecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
739,_SE-MjecdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
740,_SFDr3ecdEeet0YmmfbMwkw,CF3,1629.2867,34.9031,108.2574,11.1661,25.7173,37.0818
741,_SFDsfecdEeet0YmmfbMwkw,CF3,877.0213,21.5419,63.3892,7.4074,17.0817,24.6433
742,_SFESfecdEeet0YmmfbMwkw,CF3,3055.9059,71.5878,221.5862,23.3069,53.6178,77.3739
743,_SFETHecdEeet0YmmfbMwkw,CF3,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
744,_SFB2sucdEeet0YmmfbMwkw,CF2,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
745,_SFDFc-cdEeet0YmmfbMwkw,CF3,57.3449,4.3978,8.6292,2.1132,4.865,7.0187
746,_SFCdoucdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
747,_SFCeSucdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
748,_SFDEzecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
749,_SFB3V-cdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
750,_SFGveecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
751,_SFKZ2ecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
752,_SFMOTecdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
753,_SFNdBOcdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
754,_SFFhEucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
755,_SFFhsucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
756,_SFJLBecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
757,_SFJyFecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
758,_SFLBEecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
759,_SFLBsecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
760,_SFMQGecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
761,_SFM1r-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
762,_SFNeMOcdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
763,_SFGu1-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
764,_SFKZN-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
765,_SFLol-cdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
766,_SFE6cOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
767,_SFGIqOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
768,_SFGv8ecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
769,_SFGwm-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
770,_SFJzYecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
771,_SFKaUecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
772,_SFLAZ-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
773,_SFLn8ecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
774,_SFMOxecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
775,_SFMPb-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
776,_SFM2--cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
777,_SFGIBOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
778,_SFJyvecdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
779,_SFLnTecdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
780,_SFM2V-cdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
781,_SFOq5-cdEeet0YmmfbMwkw,CF3,1635.6507,63.3317,202.031,19.4505,44.8001,64.5919
782,_SFS9HOcdEeet0YmmfbMwkw,CF3,3112.0897,63.4598,202.4185,19.4915,44.8946,64.7281
783,_SEuUQucdEeet0YmmfbMwkw,CF3,1120.3165,33.0685,95.378,12.0254,27.7114,39.9698
784,_SFNdrucdEeet0YmmfbMwkw,CF2,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
785,_SEu7iucdEeet0YmmfbMwkw,CF3,2406.7669,73.2391,212.9655,26.8939,61.9211,89.3274
786,_SEvio-cdEeet0YmmfbMwkw,CF3,1740.7274,55.0046,157.9772,20.5401,47.2797,68.2094
787,_SFOFUOcdEeet0YmmfbMwkw,CF3,57.3449,4.3978,8.6292,2.1132,4.865,7.0187
788,_SFS8eucdEeet0YmmfbMwkw,CF3,57.3449,4.3978,8.6292,2.1132,4.865,7.0187
789,_SFSVlecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
790,_SFOEBucdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
791,_SFSWPecdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
792,_SFOEqucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
793,_SFSW4ecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
794,_SFOri-cdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
795,_SFS9wOcdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
796,_SFSVGOcdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
797,_SEtGKOcdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
798,_SFOsMecdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
799,_SFTjB-cdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
800,_SEu7jecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
801,_SEvipucdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
802,_SEuUO-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
803,_SEu7g-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
804,_SEuUbecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
805,_SEu7tecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
806,_SEuUY-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
807,_SEvio-cdEeet0YmmfbMwkw,CF1,76.0545,4.9972,10.2435,2.3555,5.4229,7.8235
808,_SEuUQucdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
809,_SEu7iucdEeet0YmmfbMwkw,CF3,2400.4669,73.0412,212.4298,26.8147,61.7388,89.0644
810,_SEwJrOcdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
811,_SEwwpOcdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
812,_SExXkecdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
813,_SExYMecdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
814,_SEx_HucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
815,_SEymC-cdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
816,_SEviuucdEeet0YmmfbMwkw,CF2,152.8478,6.6025,14.8712,2.9226,6.7289,9.7079
817,_SE4FQucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
818,_SE4F4ucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
819,_SEu7n-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
820,_SEu7pecdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
821,_SEu7sOcdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
822,_SEvizucdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
823,_SEvi2OcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
824,_SEu7xecdEeet0YmmfbMwkw,CF1,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
825,_SEu7uucdEeet0YmmfbMwkw,CF1,6.0,1.8171,2.4495,0.7782,1.7918,2.585
826,_SEvixOcdEeet0YmmfbMwkw,CF2,5.0,1.71,2.2361,0.699,1.6094,2.3219
827,_SEvi5OcdEeet0YmmfbMwkw,CF2,5.0,1.71,2.2361,0.699,1.6094,2.3219
828,_SEwJr-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
829,_SEwwp-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
830,_SEwJwecdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
831,_SEwwuecdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
832,_SEwJpecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
833,_SEwwnecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
834,_SEwwz-cdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
835,_SEu7tecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
836,_SEzM_ucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
837,_SEz0QOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
838,_SEz0YucdEeet0YmmfbMwkw,CF3,10.0,2.1544,3.1623,1.0,2.3026,3.3219
839,_SExXpucdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
840,_SExXiucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
841,_SE23mOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
842,_SE23gucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
843,_SExYKucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
844,_SE23vucdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
845,_SExXzOcdEeet0YmmfbMwkw,CF1,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
846,_SEz0R-cdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
847,_SEu7jecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
848,_SE7Io-cdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
849,_SE-MhecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
850,_SE23gucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
851,_SExYKucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
852,_SE1B6-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
853,_SE5TmucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
854,_SE57PecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
855,_SE3efucdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
856,_SEwJt-cdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
857,_SE56uecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
858,_SE-zTOcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
859,_SEx-rucdEeet0YmmfbMwkw,CF1,6.0,1.8171,2.4495,0.7782,1.7918,2.585
860,_SFETJ-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
861,_SFLBz-cdEeet0YmmfbMwkw,CF3,5.0,1.71,2.2361,0.699,1.6094,2.3219
862,_SEu7oecdEeet0YmmfbMwkw,CF1,887.8853,6.6025,64.0864,7.4849,17.2606,24.9014
863,_SE23gucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
864,_SE23mOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
865,_SEz0QOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
866,_SEvinOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
867,_SE23vucdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
868,_SEuUfecdEeet0YmmfbMwkw,CF1,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
869,_SEzNFecdEeet0YmmfbMwkw,CF1,2885.0566,65.4982,203.8498,21.0604,48.5003,69.9866
870,_SEz0QOcdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
871,_SEzz3OcdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
872,_SEuUd-cdEeet0YmmfbMwkw,CF1,8.0,2.0,2.8284,0.9031,2.0794,3.0
873,_SEuUbecdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
874,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
875,_SE0bNecdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
876,_SE1B8ucdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
877,_SE1CkucdEeet0YmmfbMwkw,CF1,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
878,_SE2Qd-cdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
879,_SE23oOcdEeet0YmmfbMwkw,CF1,3306.6316,43.3675,132.5865,14.2992,32.9263,47.5099
880,_SE3ehucdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
881,_SE2QWecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
882,_SE23gucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
883,_SE3eaOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
884,_SE23HucdEeet0YmmfbMwkw,CF3,8.0,2.0,2.8284,0.9031,2.0794,3.0
885,_SE23vucdEeet0YmmfbMwkw,CF3,8.0,2.0,2.8284,0.9031,2.0794,3.0
886,_SE3epOcdEeet0YmmfbMwkw,CF3,8.0,2.0,2.8284,0.9031,2.0794,3.0
887,_SE4FWecdEeet0YmmfbMwkw,CF2,101.164,39.1296,118.3199,13.1288,30.2055,43.5872
888,_SE23iecdEeet0YmmfbMwkw,CF1,1377.7144,42.3132,121.6754,15.6374,36.0111,51.9477
889,_SE4F5ecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
890,_SExYNOcdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
891,_SE1B9ecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
892,_SE3ehOcdEeet0YmmfbMwkw,CF1,40.4454,3.7274,6.9177,1.8114,51.4054,6.0165
893,_SE4FUecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
894,_SE23lOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
895,_SE3equcdEeet0YmmfbMwkw,CF2,10.5,2.1898,3.2404,1.0212,2.3514,3.3923
896,_SE3eiucdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
897,_SEyloOcdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
898,_SEx-rucdEeet0YmmfbMwkw,CF2,6.0,1.8171,2.4495,0.7782,1.7918,2.585
899,_SE4sz-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
900,_SE5TtucdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
901,_SE56qecdEeet0YmmfbMwkw,CF1,10.0,2.1544,3.1623,1.0,2.3026,3.3219
902,_SE56w-cdEeet0YmmfbMwkw,CF2,8.0,2.0,2.8284,0.9031,2.0794,3.0
903,_SE4sVecdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
904,_SE4s9ecdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
905,_SE5T3OcdEeet0YmmfbMwkw,CF2,7.0,1.9129,2.6458,0.8451,1.9459,2.8074
906,_SE4GA-cdEeet0YmmfbMwkw,CF1,5.0,1.71,2.2361,0.699,1.6094,2.3219
907,_SE8W5OcdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
908,_SE7ItecdEeet0YmmfbMwkw,CF3,40.4454,3.7274,6.9177,1.8114,4.1704,6.0165
909,_SE57J-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
